Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2012-05-04,17147.44,FALSE
1,1,2012-05-11,18164.2,FALSE
1,1,2012-05-18,18517.79,FALSE
1,1,2012-05-25,16963.55,FALSE
1,1,2012-06-01,16065.49,FALSE
1,1,2012-06-08,17666,FALSE
1,1,2012-06-15,17558.82,FALSE
1,1,2012-06-22,16633.41,FALSE
1,1,2012-06-29,15722.82,FALSE
1,2,2012-05-04,50501.3,FALSE
1,2,2012-05-11,46717.76,FALSE
1,2,2012-05-18,44411.23,FALSE
1,2,2012-05-25,45817.07,FALSE
1,2,2012-06-01,47425.29,FALSE
1,2,2012-06-08,49439.58,FALSE
1,2,2012-06-15,46637.48,FALSE
1,2,2012-06-22,46075,FALSE
1,2,2012-06-29,47629.14,FALSE
1,3,2012-05-04,10655.35,FALSE
1,3,2012-05-11,10342.72,FALSE
1,3,2012-05-18,8609.82,FALSE
1,3,2012-05-25,8345.33,FALSE
1,3,2012-06-01,7175.77,FALSE
1,3,2012-06-08,8614.64,FALSE
1,3,2012-06-15,8016.26,FALSE
1,3,2012-06-22,7301.41,FALSE
1,3,2012-06-29,7577.59,FALSE
1,4,2012-05-04,41897.55,FALSE
1,4,2012-05-11,35840.06,FALSE
1,4,2012-05-18,34536.29,FALSE
1,4,2012-05-25,38270.34,FALSE
1,4,2012-06-01,41566.55,FALSE
1,4,2012-06-08,41124.27,FALSE
1,4,2012-06-15,39019.74,FALSE
1,4,2012-06-22,37400.31,FALSE
1,4,2012-06-29,39758.77,FALSE
1,5,2012-05-04,18953.07,FALSE
1,5,2012-05-11,17277.63,FALSE
1,5,2012-05-18,17955.73,FALSE
1,5,2012-05-25,18625.67,FALSE
1,5,2012-06-01,17233.25,FALSE
1,5,2012-06-08,24752.99,FALSE
1,5,2012-06-15,21376.63,FALSE
1,5,2012-06-22,24337.24,FALSE
1,5,2012-06-29,20233.9,FALSE
1,6,2012-05-04,4658.18,FALSE
1,6,2012-05-11,3574.83,FALSE
1,6,2012-05-18,6030.81,FALSE
1,6,2012-05-25,5131.26,FALSE
1,6,2012-06-01,3249.75,FALSE
1,6,2012-06-08,4888.46,FALSE
1,6,2012-06-15,4087.58,FALSE
1,6,2012-06-22,4870.31,FALSE
1,6,2012-06-29,4774.5,FALSE
1,7,2012-05-04,22956.83,FALSE
1,7,2012-05-11,23036.8,FALSE
1,7,2012-05-18,19180.11,FALSE
1,7,2012-05-25,28671.98,FALSE
1,7,2012-06-01,31568.92,FALSE
1,7,2012-06-08,30052.56,FALSE
1,7,2012-06-15,26249.22,FALSE
1,7,2012-06-22,24777.12,FALSE
1,7,2012-06-29,24077.39,FALSE
1,8,2012-05-04,41589.1,FALSE
1,8,2012-05-11,37702.53,FALSE
1,8,2012-05-18,37817.25,FALSE
1,8,2012-05-25,39067,FALSE
1,8,2012-06-01,41039.74,FALSE
1,8,2012-06-08,40236.23,FALSE
1,8,2012-06-15,38163.76,FALSE
1,8,2012-06-22,37693.88,FALSE
1,8,2012-06-29,37647.44,FALSE
1,9,2012-05-04,31552.3,FALSE
1,9,2012-05-11,28043.48,FALSE
1,9,2012-05-18,26160.37,FALSE
1,9,2012-05-25,29338.57,FALSE
1,9,2012-06-01,35001.66,FALSE
