Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2012-01-06,16567.69,FALSE
1,1,2012-01-13,16894.4,FALSE
1,1,2012-01-20,18365.1,FALSE
1,1,2012-01-27,18378.16,FALSE
1,1,2012-02-03,23510.49,FALSE
1,1,2012-02-10,36988.49,TRUE
1,1,2012-02-17,54060.1,FALSE
1,1,2012-02-24,20124.22,FALSE
1,2,2012-01-06,44481.38,FALSE
1,2,2012-01-13,43353.09,FALSE
1,2,2012-01-20,43753.43,FALSE
1,2,2012-01-27,41556.23,FALSE
1,2,2012-02-03,54322.24,FALSE
1,2,2012-02-10,50581.06,TRUE
1,2,2012-02-17,46085.47,FALSE
1,2,2012-02-24,47080.12,FALSE
1,3,2012-01-06,13926.04,FALSE
1,3,2012-01-13,13822.49,FALSE
1,3,2012-01-20,11702.08,FALSE
1,3,2012-01-27,10613.17,FALSE
1,3,2012-02-03,12485.78,FALSE
1,3,2012-02-10,12388.85,TRUE
1,3,2012-02-17,10237.78,FALSE
1,3,2012-02-24,10502.4,FALSE
1,4,2012-01-06,40925.76,FALSE
1,4,2012-01-13,36582.36,FALSE
1,4,2012-01-20,33780.2,FALSE
1,4,2012-01-27,33613.91,FALSE
1,4,2012-02-03,40274.83,FALSE
1,4,2012-02-10,39305.13,TRUE
1,4,2012-02-17,36550.46,FALSE
1,4,2012-02-24,34953.85,FALSE
1,5,2012-01-06,23105.81,FALSE
1,5,2012-01-13,19281.61,FALSE
1,5,2012-01-20,19298.42,FALSE
1,5,2012-01-27,21376.42,FALSE
1,5,2012-02-03,28307.43,FALSE
1,5,2012-02-10,38096.04,TRUE
1,5,2012-02-17,46219.96,FALSE
1,5,2012-02-24,30797.88,FALSE
1,6,2012-01-06,3665.25,FALSE
1,6,2012-01-13,2460.92,FALSE
1,6,2012-01-20,2427.46,FALSE
1,6,2012-01-27,1649.4,FALSE
1,6,2012-02-03,3981.09,FALSE
1,6,2012-02-10,7338.85,TRUE
1,6,2012-02-17,4223.42,FALSE
1,6,2012-02-24,3784.06,FALSE
1,7,2012-01-06,12377.76,FALSE
1,7,2012-01-13,9194.61,FALSE
1,7,2012-01-20,10189.61,FALSE
1,7,2012-01-27,11228.15,FALSE
1,7,2012-02-03,16556.71,FALSE
1,7,2012-02-10,21619.05,TRUE
1,7,2012-02-17,16849.62,FALSE
1,7,2012-02-24,15956.87,FALSE
1,8,2012-01-06,36797,FALSE
1,8,2012-01-13,34033.89,FALSE
1,8,2012-01-20,35356.12,FALSE
1,8,2012-01-27,34644.25,FALSE
1,8,2012-02-03,40069.47,FALSE
1,8,2012-02-10,38317.89,TRUE
1,8,2012-02-17,37244.73,FALSE
1,8,2012-02-24,37204.72,FALSE
